ipa,source,sourcepage,prev,trans,id,zap
nnaàa’,sanlucasquiavini,6,3285,hand,2869,"
na"
ra’ta’ ra dìi’zh,sanlucasquiavini,6,3285,all the words,2862,"
rata ra dizh"
rdi’cah,sanlucasquiavini,6,3285,"1. appear, show up 2. come out (of a test, for example)",2863,"
rdica"
te’ihby,sanlucasquiavini,6,3285,one,2864,"
teiby"
yòo’,sanlucasquiavini,6,3285,Okay.,2866,"
Yo."
ruhny imbertiier mùuully loh,sanlucasquiavini,6,3285,invest money in,3286,"
runy imbertier muly lo"
bdèèi’dy bèe’cw Beed,sanlucasquiavini,7,3286,Give the dog to Pedro.,2874,"
Bdeidy becw Bed."
nnahx,sanlucasquiavini,7,3286,"chocolate, hot chocolate, sweet",2875,"
nax"
zhi’eb,sanlucasquiavini,7,3286,goat,2871,"
zhieb"
zhi’iilly,sanlucasquiavini,7,3286,sheep,2872,"
zhily"
zhye’et,sanlucasquiavini,7,3286,cat,2873,"
zhyet"
ruhny fa’lld,sanlucasquiavini,7,3286,"do something wrong at (a place); miss, is absent from (school)",3287,"
runy fald"
,sanlucasquiavini,8,3287,be ripe,2888,"
 a wgya	"
,sanlucasquiavini,8,3287,"already, now",2884,"
a	"
a ba’i,sanlucasquiavini,8,3287,"all right, okay",2887,"
a bai"
a bda’ áu,sanlucasquiavini,8,3287,be shut,2885,"
a bdau"
bistiied,sanlucasquiavini,8,3287,dress,2880,"
bistied"
rdèe,sanlucasquiavini,8,3287,get narrow,2886,"
rde"
ruhny faboor,sanlucasquiavini,8,3287,do a favor and (followed by verb),3288,"
runy fabor"
a bròo’oh,sanlucasquiavini,9,3288,be big,2891,"
a bro"
a btáad,sanlucasquiavini,9,3288,be wrinkled,2892,"
a btaad"
a byaá,sanlucasquiavini,9,3288,be clean,2894,"
a bya"
a byée’ty,sanlucasquiavini,9,3288,"be crooked, be bent",2896,"
a byety"
a byu’uhuhzhy,sanlucasquiavini,9,3288,"be old, be worn out",2898,"
a byuzhy"
"a brahnti’, a wrahnnti, a wrahnntya’",sanlucasquiavini,9,3288,"at this time, at that time",2890,"
a wranti"
rdèeby lohoh,sanlucasquiavini,9,3288,blow on,2893,"
rdeby lo"
rdèedy lohol,sanlucasquiavini,9,3288,"interacts, crosses, blocks",2895,"
rdedy lo"
rdèedyloh,sanlucasquiavini,9,3288,know,2897,"
rdedylo"
rdèe’ënn,sanlucasquiavini,9,3288,we drink,2899,"
rdeën"
ruhny esplicaar,sanlucasquiavini,9,3288,explain,3289,"
runy esplicar"
a bgyúu’zh,sanlucasquiavini,0,3289,be rotten ,2901,"
a bgyuzh"
a bzah ,sanlucasquiavini,0,3289,"be back, be returned",2903,"
a bzah"
a bzhiloh,sanlucasquiavini,0,3289,"will not, will fail to",2908,"
a bzhilo"
a bzùahz,sanlucasquiavini,0,3289,be drunk,2906,"
a bzuahz"
a byùu’x,sanlucasquiavini,0,3289,be old,2900,"
abyux"
bzanée Dyooz yúad lugwaary rée’,sanlucasquiavini,0,3289,welcome to this place; God has brought you,2904,"
bzanee Dyooz yuad lugwaary ree"
rdèe’s,sanlucasquiavini,0,3289,"pick up, lift, raise",2902,"
rdes"
rdèe’s rrepo’rt,sanlucasquiavini,0,3289,take a statement,2905,"
rdes report"
zh:ague’et,sanlucasquiavini,0,3289,on the bottom (of a stack or pile in a container),2909,"
zhaguet"
zh:aa’t,sanlucasquiavini,0,3289,"cover, be on top of",2907,"
zhat"
behll,sanlucasquiavini,0,3289,fish,1290,"
bel"
ruhny escojeer,sanlucasquiavini,0,3289,"choose, select",3290,"
runy escojer"
"a bzhììa’, a wzhììa’",sanlucasquiavini,1,3290,less,2914,"
a bzhiia, a wzhiia"
a bzhyah’ahg,sanlucasquiavini,1,3290,be tired,2918,"
a bzhyag"
"a bzhyah, a wzhyah",sanlucasquiavini,1,3290,be full,2916,"
a bzhyah, a wzhyah"
a bzhi’ch,sanlucasquiavini,1,3290,be mad,2910,"
a bzi ch"
rdèe’s x:cyèe’ts,sanlucasquiavini,1,3290,take someone to court,2913,"
rdes xcyets"
rdèe’sgyaàa,sanlucasquiavini,1,3290,"raise, lift up, pick up",2919,"
rdesgya"
,sanlucasquiavini,1,3290,a plant,2912,"
teiby zhan	"
zh:a’dyahg,sanlucasquiavini,1,3290,"side of the head, under the ear",2917,"
zhadyag"
Zh:agyemu’ch,sanlucasquiavini,1,3290,(name of a place),2911,"
Zhagyemuch"
zhyùan zh:ihihzy,sanlucasquiavini,1,3290,only very rarely; just for a few days,2915,"
zhyuan zhizy"
bra’au,sanlucasquiavini,1,3290,lizard,1291,"
brau"
ruhny diborsyaar,sanlucasquiavini,1,3290,divorce,3291,"
runy diborsyar"
a bzhyha’ròo’ni’,sanlucasquiavini,2,3291,be late morning ,2924,"
a bzhya roo ni"
a cwah,sanlucasquiavini,2,3291,be overly dependent on,2927,"
a cwa"
abzh:ìu’,sanlucasquiavini,2,3291,"be burned, get burned",2921,"
abzh iu"
càa x:xh’ah,sanlucasquiavini,2,3291,"the sun is out, the sun is shining",2925,"
ca xcha"
rahs zh:àa’ng,sanlucasquiavini,2,3291,it gets mixed up again (of tejate),2926,"
ras zhang"
rdèe’snnaàa’ lohol,sanlucasquiavini,2,3291,threateningly raise hand,2928,"
rdesna lo"
zh:àa’,sanlucasquiavini,2,3291,"1. bottom, buttocks; 2. at the bottom of, on the bottom of; under",2923,"
zha"
zh:àa’cw,sanlucasquiavini,2,3291,1. upper arm; 2. branch,2929,"
zhacw"
zh:a’tyùu’iny,sanlucasquiavini,2,3291,with a bottom that sticks out,2920,"
zhatyuiny"
zh:azhi’ih,sanlucasquiavini,2,3291,"back of the neck, nape of the neck; back of the head",2922,"
zhazhi"
ruhny dibertiier,sanlucasquiavini,2,3291,amuse (someone),3292,"
runy dibertier"
a dehseer,sanlucasquiavini,3,3292,must,2930,"
a deser"
a gu’ahll,sanlucasquiavini,3,3292,"be mature, be adult",2932,"
a gual"
a gùall,sanlucasquiavini,3,3292,"be just about to, be ready to ",2934,"
a guall"
a guhty,sanlucasquiavini,3,3292,be dead,2931,"
a guty"
a nàa,sanlucasquiavini,3,3292,be done something enough ,2935,"
a naa"
a nàa lahs,sanlucasquiavini,3,3292,"be (one, two three..) o’clock",2936,"
a naa lahs"
zh:ih,sanlucasquiavini,3,3292,day,2938,"
zhi"
ruhny cha’mm,sanlucasquiavini,3,3292,work,3293,"
runy cham"
a ra’ahl,sanlucasquiavini,4,3293,does something well,2940,"
a ra ahl"
a rèe,sanlucasquiavini,4,3293,be here,2943,"
a re"
a razh:ihni’,sanlucasquiavini,4,3293,it’s getting late,2945,"
a rzhinyni"
a wbihahz,sanlucasquiavini,4,3293,be empty of liquid or gas,2947,"
a wbiaz"
a wbihahz láa’iny,sanlucasquiavini,4,3293,have no liquid in it,2949,"
a wbihahz lainyi"
rdèèi’dy apo’i,sanlucasquiavini,4,3293,support,2946,"
rdeidy apoi"
rdèèi’dy consejw,sanlucasquiavini,4,3293,give advise,2948,"
rdeidy consejw"
a rdíía’,sanlucasquiavini,4,3293,"leave, go out, have a strong smell",2941,"
rdia"
rzuzhihihby,sanlucasquiavini,4,3293,kneels down,2944,"
rzuzhiby"
ruhny comunicaar,sanlucasquiavini,4,3293,communicate,3294,"
runy comunicar"
a wguìi’lly,sanlucasquiavini,5,3294,a lot of (liquid or gas),2950,"
a wguily"
,sanlucasquiavini,5,3294,soul,2953,"
a’anym	"
bàall,sanlucasquiavini,5,3294,if,2955,"
bal"
bahnny,sanlucasquiavini,5,3294,mud,2957,"
bany"
bcùùu’,sanlucasquiavini,5,3294,altar,2954,"
bcu"
bgàà’,sanlucasquiavini,5,3294,necklace,2959,"
bga"
bùuny nguìu’,sanlucasquiavini,5,3294,man,2956,"
buny nguiu"
loh nyààa’,sanlucasquiavini,5,3294,land,2951,"
loh nya"
mbihahz,sanlucasquiavini,5,3294,dry,2958,"
mbiaz"
nazh:ih,sanlucasquiavini,5,3294,today,2952,"
nazhi"
ruhny cambiaar,sanlucasquiavini,5,3294,change (something),3295,"
runy cambiar"
,sanlucasquiavini,6,3295,"witch, sorcerer",2960,"
bzhya	"
,sanlucasquiavini,6,3295,where,2961,"
cali	"
gaiyùùa’,sanlucasquiavini,6,3295,hundred,2963,"
gaiyua"
gahx:,sanlucasquiavini,6,3295,near,2962,"
gax"
gayòon,sanlucasquiavini,6,3295,sixty,2964,"
gayon"
,sanlucasquiavini,6,3295,new,2967,"
ncweby	"
nzhiiby,sanlucasquiavini,6,3295,scared,2965,"
nzhiby"
tsèi’nyahbchòonn,sanlucasquiavini,6,3295,eighteen,2969,"
tseinyabchon"
tsèin’ny ahbta’p,sanlucasquiavini,6,3295,nineteen,2966,"
tseinyabtap"
wbwi’ihzh,sanlucasquiavini,6,3295,sun,2968,"
wbwizh"
lohrëng,sanlucasquiavini,6,3295,their faces,1296,"
lorëng"
ru’chììa’,sanlucasquiavini,6,3295,"get saved, get kept",3296,"
ruchia"
,sanlucasquiavini,7,3296,month,2971,"
beu	"
,sanlucasquiavini,7,3296,native of a town,2975,"
buny lazh	"
iihëhz,sanlucasquiavini,7,3296,year,2972,"
iëz"
làad,sanlucasquiavini,7,3296,between,2979,"
lad"
lààa’z,sanlucasquiavini,7,3296,heart,2978,"
laz"
,sanlucasquiavini,7,3296,homeland,2976,"
lazh	"
ru’all,sanlucasquiavini,7,3296,half,2974,"
rual"
rzhàag,sanlucasquiavini,7,3296,be thirsty for,2977,"
rzhyag"
,sanlucasquiavini,7,3296,What is your name? (informal),2970,"
Tu loo?	"
ru’c,sanlucasquiavini,7,3296,here,3297,"
ruc"
tsëdah,sanlucasquiavini,7,3296,fourteen,1297,"
tsëda"
dìi’zh dii,sanlucasquiavini,8,1297,"truth, true word",2988,"
dizh di"
làa’-ahd,sanlucasquiavini,8,1297,"you (plural, informal)",2982,"
laad"
la’aih,sanlucasquiavini,8,1297,tooth,2983,"
lai"
làa’ts,sanlucasquiavini,8,1297,flat part,2981,"
lats"
liahz gyììe’b,sanlucasquiavini,8,1297,jail,2987,"
liaz gyieb"
lohnih,sanlucasquiavini,8,1297,party,2980,"
loni"
lùuzh,sanlucasquiavini,8,1297,tongue,2989,"
luzh"
,sanlucasquiavini,8,1297,exchange (money),2986,"
rchag	"
,sanlucasquiavini,8,1297,1. read 2. sing,2984,"
rual	"
,sanlucasquiavini,8,1297,get exchanged (of money),2985,"
rzhag	"
rùàa’n,sanlucasquiavini,8,1297,cry,3298,"
ruan"
za’c wxi’ihnny,sanlucasquiavini,8,1297,Good evening!,1298,"
Zac wxiny!"
gahll nahah,sanlucasquiavini,9,1298,punishment,2994,"
gal na"
lìu’,sanlucasquiavini,9,1298,you (singular),2990,"
liu"
lu’ahzh:,sanlucasquiavini,9,1298,beard,2991,"
luazh"
nàa’,sanlucasquiavini,9,1298,I,2992,"
na"
nàa,sanlucasquiavini,9,1298,be,2993,"
na"
nahlld,sanlucasquiavini,9,1298,cold,2997,"
nald"
nnan guual,sanlucasquiavini,9,1298,old woman,2996,"
nan gual"
nehzyuh,sanlucasquiavini,9,1298,"road, path, way",2998,"
nezyu"
ngaàa’ts,sanlucasquiavini,9,1298,yellow,2995,"
ngats"
nnyi’sdòo’,sanlucasquiavini,9,1298,"sea, ocean",2999,"
nnyi’sdòo’"
caba’i ndèe’ èee ?,sanlucasquiavini,9,1298,Is this a horse?,1299,"
Cabai nde e?"
ru’uh x:lyiàa’,sanlucasquiavini,9,1298,get a fever,3299,"
ru xlyia"
gyèe’ts,sanlucasquiavini,0,3299,paper,3003,"
gyets"
gyihah,sanlucasquiavini,0,3299,rock,3004,"
gyia"
gyììa’,sanlucasquiavini,0,3299,flower,3005,"
gyia"
ne’ihpy,sanlucasquiavini,0,3299,pulque; juice of the dub neipy agave,3002,"
neipy"
nguiùu’,sanlucasquiavini,0,3299,"male, man",3000,"
nguiu"
nye’eht,sanlucasquiavini,0,3299,sugar cane,3001,"
nyet"
rahc,sanlucasquiavini,0,3299,"1. be become 2. get done, get prepared 3. happen 4. have things happen to him 5. have, suffer from 6. hurt, ache 7. can, be able to, know how to",3008,"
rac"
rahcnèe,sanlucasquiavini,0,3299,help,3009,"
racne"
ràa’t,sanlucasquiavini,0,3299,lie down,3006,"
rat"
ràa’tga’ah,sanlucasquiavini,0,3299,lie down (in a location),3007,"
ratga"
bèe’cw ndèe’,sanlucasquiavini,0,3299,This is a dog.,1300,"
Becw nde."
ru’uh gahllarzyàa’ah,sanlucasquiavini,0,3299,1. worry 2. be worried about (an event),3300,"
ru galarzya"
ba’gui’idy,sanlucasquiavini,1,3300,butterfly,301,"
baguidy"
badiia,sanlucasquiavini,2,301,roadrunner,302,"
badia"
baag,sanlucasquiavini,3,302,cow,303,"
bag"
bargàa’,sanlucasquiavini,4,303,type of medium-sized grasshopper,304,"
barga"
bax:aa’t,sanlucasquiavini,5,304,toad,305,"
baxat"
bdih,sanlucasquiavini,6,305,ant,306,"
bdi"
bèe’cw,sanlucasquiavini,7,306,dog,307,"
becw"
be’ich,sanlucasquiavini,8,307,buzzard,308,"
beich"
bèèe’ll,sanlucasquiavini,9,308,snake,309,"
bel"
wgyee’ihzh,sanlucasquiavini,0,309,expensive,3109,"
wgyeizh"
wlihahz,sanlucasquiavini,0,309,daughter-in-law,3108,"
wliaz"
wnyààa’,sanlucasquiavini,0,309,"traditional healer (curandero, curandera)",3107,"
wnya"
Wsee,sanlucasquiavini,0,309,"Jose, Joseph, Joe",3106,"
Wse"
wzahn,sanlucasquiavini,0,309,parent,3105,"
wzan"
wzhih,sanlucasquiavini,0,309,afternoon,3104,"
wzhi"
wzhyehs,sanlucasquiavini,0,309,midwife,3103,"
wzhyes"
x:a cannìi’-ihny,sanlucasquiavini,0,309,What’s happening? (rev. idiom),3101,"
Xa caniiny?"
x:a mo’od,sanlucasquiavini,0,309,"how, in what way",3100,"
xa mod"
rtàa’iny,sanlucasquiavini,0,309,"crush, dent",3310,"
rtainy"
be’euh,sanlucasquiavini,1,3310,turtle,311,"
beu"
be’èu’,sanlucasquiavini,2,311,coyote (animal),312,"
beu"
be’ez,sanlucasquiavini,3,312,type of big jackrabbit,313,"
bez"
bèèe’z,sanlucasquiavini,4,313,mountain lion,314,"
bez"
Taguuall,sanlucasquiavini,5,314,"Day of the Dead (All Saints Day, November 1, and All Souls Day, November 2)",3159,"
Tagual"
tahp gàally,sanlucasquiavini,5,314,eighty,3158,"
tap galy"
ta’s,sanlucasquiavini,5,314,cup,3157,"
tas"
te’bloh,sanlucasquiavini,5,314,"equal, even, the same",3156,"
teblo"
te’bloh-ihzy,sanlucasquiavini,5,314,just the same,3155,"
tebloizy"
té’cnicah,sanlucasquiavini,5,314,technical,3154,"
tecnica"
te’ihby ra dye’nnih,sanlucasquiavini,5,314,one of those stores,3153,"
teiby ra dyeni"
te’ihby ra’tihzy,sanlucasquiavini,5,314,in just a little while,3152,"
teiby ratizy"
telé’fonoh,sanlucasquiavini,5,314,telephone,3151,"
telefono"
termina’ll x:tèe’ camyuuny,sanlucasquiavini,5,314,bus station,3150,"
terminal xte camyuny"
rguèe’ez,sanlucasquiavini,5,314,1. hug 2. carry (something or someone) in the arms,1315,"
rguez"
rsàa’an losnnaàa’,sanlucasquiavini,5,314,leave (property) to (someone),3315,"
rsan losna"
bsihah,sanlucasquiavini,6,3315,eagle,316,"
bsia"
bsu’ahz,sanlucasquiavini,7,316,squirrel,317,"
bsuaz"
btye’ep,sanlucasquiavini,8,317,wasp,318,"
btyep"
btsya’ah,sanlucasquiavini,9,318,louse,319,"
btsya"
sa’ah gahx:,sanlucasquiavini,0,319,close blood relative (e-poss. only),3209,"
sa gax"
sa’ah ngwaalyëhnn rahc,sanlucasquiavini,0,319,"we’re the same age, our ages are the same",3208,"
sa ngwalyën rac"
sa’ah nih,sanlucasquiavini,0,319,just like the one,3207,"
sa ni"
sa’ah ra nih,sanlucasquiavini,0,319,another just like the ones that,3206,"
sa ra ni"
sa’ah zye’eht,sanlucasquiavini,0,319,distant blood relative (e-poss. only),3205,"
sa zyet"
sabaad,sanlucasquiavini,0,319,shoe,3203,"
sabad"
Sáabahd,sanlucasquiavini,0,319,Saturday,3204,"
Sabad"
sabgaaly,sanlucasquiavini,0,319,how much more money,3202,"
sabgaly"
sabla’c,sanlucasquiavini,0,319,how much more money,3201,"
sablac"
saalyb,sanlucasquiavini,0,319,"reasoning ability, conscience",3200,"
salyb"
rnìi’izh,sanlucasquiavini,0,319,give (something) to (the speaker or hearer),3320,"
rnizh"
rrèe’izh,sanlucasquiavini,1,3320,measure,3218,"
rreizh"
rree’ihzh,sanlucasquiavini,1,3320,call,3219,"
rreizh"
rrese’t,sanlucasquiavini,1,3320,prescription,3217,"
rreset"
rrespei’ty,sanlucasquiavini,1,3320,respect,3216,"
rrespeity"
rrestaura’ann,sanlucasquiavini,1,3320,restaurant,3215,"
rrestauran"
rrìàa’ re’ehiny,sanlucasquiavini,1,3320,bleed,3214,"
rria reiny"
rro’daàa’n,sanlucasquiavini,1,3320,grow a lot,3213,"
rrodan"
rro’s,sanlucasquiavini,1,3320,rice,3212,"
rros"
rrye’cw,sanlucasquiavini,1,3320,rich,3211,"
rryecw"
sa’ah,sanlucasquiavini,1,3320,"1. blood relative (e-poss. only) 2. each other, one another 3. fellow, another one like (e-poss. only)",3210,"
sa"
rnnì’nèe pohr telé’fonoh,sanlucasquiavini,1,3320,"telephone (someone), call (someone) on the telephone",3321,"
rnine por telefono"
bu’uhdy gwu’uar,sanlucasquiavini,2,3321,turkey,322,"
budy gwuar"
bu’uhdy ngu’ahll,sanlucasquiavini,3,322,male turkey,323,"
budy ngual"
bx:àady,sanlucasquiavini,4,323,chapulin,324,"
bxady"
ryèi’zy,sanlucasquiavini,5,324,digest,3259,"
ryeizy"
rye’enngw,sanlucasquiavini,5,324,"gringo (Anglo, white person from the United States or possibly Europe)",3258,"
ryengw"
rye’eht,sanlucasquiavini,5,324,"go down, descend",3257,"
ryet"
rye’eht làa’any,sanlucasquiavini,5,324,get off (a bus),3256,"
ryet lany"
ryu’uh,sanlucasquiavini,5,324,"enter, go to (college, for example)",3255,"
ryu"
ryu’ahll,sanlucasquiavini,5,324,"pant (of a dog, for example)",3254,"
ryual"
ryùùu’b,sanlucasquiavini,5,324,"hurt, ache",3253,"
ryub"
ryutìi,sanlucasquiavini,5,324,"go (into), enter",3252,"
ryuti"
ryu’tìià làa’any,sanlucasquiavini,5,324,"enter (somewhere), go into (a place)",3251,"
ryuti lany"
ryùu’ux,sanlucasquiavini,5,324,get old,3250,"
ryux"
rnnììi’,sanlucasquiavini,5,324,"1. say 2. tell, say to 3. ask 4. think",3325,"
rni"
bzèiny,sanlucasquiavini,6,3325,deer,326,"
bzeiny"
bziguih,sanlucasquiavini,7,326,black widow spider,327,"
bzigui"
bzihny,sanlucasquiavini,8,327,mouse,328,"
bziny"
caba’i,sanlucasquiavini,9,328,horse,329,"
cabai"
conne’jw ,sanlucasquiavini,0,329,cottontail rabbit,330,"
conejw "
cu’uch,sanlucasquiavini,1,330,pig,331,"
cuch "
rllìu’nnaàa’,sanlucasquiavini,2,331,point,3329,"
rliuna"
rluhahzh,sanlucasquiavini,2,331,"end, finish, get over, get finished",3328,"
rluazh"
rnààa’b loh,sanlucasquiavini,2,331,ask for (something) from (someone),3327,"
rnab lo"
rnààa’b te’ihby abentoon,sanlucasquiavini,2,331,"hitchhike, thumb a ride",3326,"
rnab teiby abenton"
rnnììi’,sanlucasquiavini,2,331,"1. say 2. tell, say to 3. ask 4. think",3325,"
rni"
rnnììi’ pohr telè’fonoh,sanlucasquiavini,2,331,"make a phone call, telephone (an institution)",3324,"
rni por telefono"
rnnìi’gya’ah,sanlucasquiavini,2,331,guess,3323,"
rnigya"
rnnnìi’nèe,sanlucasquiavini,2,331,talk with,3322,"
rnine"
rnnì’nèe pohr telé’fonoh,sanlucasquiavini,2,331,"telephone (someone), call (someone) on the telephone",3321,"
rnine por telefono"
rnìi’izh,sanlucasquiavini,2,331,give (something) to (the speaker or hearer),3320,"
rnizh"
rllìu’ te’bloh-ihzy,sanlucasquiavini,2,331,look just the same,3332,"
rliu tebloizy"
da’amm,sanlucasquiavini,3,3332,owl,333,"
dam "
gùu’ann,sanlucasquiavini,4,333,bull; ox,334,"
guan "
gùu’ann sebuu,sanlucasquiavini,5,334,type of ox with a hump,335,"
guan sebu "
ma’anyseer ,sanlucasquiavini,6,335,bee,336,"
manyser "
rraan,sanlucasquiavini,7,336,frog,337,"
rran"
zh:ààa’cw,sanlucasquiavini,8,337,cockroach,338,"
zhacw "
zhi’eb,sanlucasquiavini,9,338,goat,339,"
zhieb "
zhi’iilly,sanlucasquiavini,0,339,sheep,340,"
zhily "
rèe’eh,sanlucasquiavini,1,340,drink,3419,"
re"
rèe’gah,sanlucasquiavini,1,340,right here,3418,"
rega"
rèèi’by,sanlucasquiavini,1,340,"vomit, throw up",3417,"
reiby"
re’ehiny,sanlucasquiavini,1,340,blood,3416,"
reiny"
relijyoony,sanlucasquiavini,1,340,religion,3415,"
relijyony"
rga’ah,sanlucasquiavini,1,340,pour,3412,"
rga"
rgaa’ah,sanlucasquiavini,1,340,get caught,3413,"
rga"
rgàa’izy,sanlucasquiavini,1,340,get divided,3414,"
rgaizy"
rgàa’n,sanlucasquiavini,1,340,"pet, stroke (an animal)",3411,"
rgan"
rgàa’ts,sanlucasquiavini,1,340,get buried,3410,"
rgats"
rirùu’an,sanlucasquiavini,1,340,take (someone) (somewhere),3341,"
riruan"
rdèèi’dy loh li’nny,sanlucasquiavini,2,3341,cross the border,3429,"
rdeidy lo liny"
rdììa’ yaàa’,sanlucasquiavini,2,3341,"jump up and down, be exicted",3428,"
rdia ya"
rdìa’re’iny,sanlucasquiavini,2,3341,establish a separate household from his parents (of a man who marries),3427,"
rdiareiny"
rdi’ìiby,sanlucasquiavini,2,3341,tie (something) onto (something),3426,"
rdiby"
rdi’cahldìi,sanlucasquiavini,2,3341,"come out, get figured out (of the truth of something)",3425,"
rdicaldi"
rdìi’lly,sanlucasquiavini,2,3341,"fight with, scold",3424,"
rdily"
rdinàall,sanlucasquiavini,2,3341,chase,3423,"
rdinal"
rdùùa’zh,sanlucasquiavini,2,3341,finish (something),3422,"
rduazh"
rdyaàa’n,sanlucasquiavini,2,3341,get hungry,3421,"
rdyan"
rdyehnny,sanlucasquiavini,2,3341,"1. rise (of the sun) 2. sprout, come up (of a plant)",3420,"
rdyeny"
rinydyahg,sanlucasquiavini,2,3341,"1. hear, listen to 2. (used to identify a listener in a conversation)",3342,"
rinydyag"
rchiguèe’lly,sanlucasquiavini,3,3342,tickle,3436,"
rchiguely"
rchyèeezhy,sanlucasquiavini,3,3342,sneeze,3435,"
rchyezhy"
rcwàa’ts,sanlucasquiavini,3,3342,"bury, hide (something)",3439,"
rcwats"
rcwàa’tsloh loh,sanlucasquiavini,3,3342,hide from (someone),3438,"
rcwatslo lo"
rcwàa’yaàa’,sanlucasquiavini,3,3342,"act bossy, act mean",3437,"
rcwaya"
rdàa,sanlucasquiavini,3,3342,"can, be able to",3434,"
rda"
rdàa’ts,sanlucasquiavini,3,3342,spy on,3433,"
rdats"
rdèèi’dy,sanlucasquiavini,3,3342,1. cross (something) 2. cross to (a place) 3. get across 4. pass,3432,"
rdeidy"
rdèèi’dy cwe’enn,sanlucasquiavini,3,3342,realize,3431,"
rdeidy cwen"
rdèèidy gue’rr,sanlucasquiavini,3,3342,bother (someone),3430,"
rdeidy guerr"
rinèe pre’s,sanlucasquiavini,3,3342,take (someone) prisoner,3343,"
rine pres"
rcwààa’ah ba’nny,sanlucasquiavini,4,3343,"take a bath, take a shower",3449,"
rcwa bany"
rcwààa’ah bcàa’ll,sanlucasquiavini,4,3343,anesthetize,3448,"
rcwa bcal"
rcwààa’ah bolaad,sanlucasquiavini,4,3343,flip a coin,3447,"
rcwa bolad"
rcwààa’ah coloory,sanlucasquiavini,4,3343,paint,3446,"
rcwa colory"
rcwààa’ah cwe’enn,sanlucasquiavini,4,3343,tell a story,3445,"
rcwa cwen"
rcwààa’ah gwe’ell,sanlucasquiavini,4,3343,1. turn 2. turn (something),3444,"
rcwa gwel"
rcwààa’ah gyììe’b,sanlucasquiavini,4,3343,"ring a bell, shoot a gun",3443,"
rcwa gyieb"
rcwààa’ah loh,sanlucasquiavini,4,3343,"write (something) to (someone), throw (something) to (someone)",3442,"
rcwa lo"
rcwààa’ah pohr tariia,sanlucasquiavini,4,3343,get paid on a piecework basis,3441,"
rcwa por taria"
rcwààa’ah punyei’ty,sanlucasquiavini,4,3343,punch,3440,"
rcwa punyeity"
rinèe,sanlucasquiavini,4,3343,1. go with 2. take,3344,"
rine"
rbicàa,sanlucasquiavini,5,3344,get  taken away,3459,"
rbica"
rbihxlààa’z,sanlucasquiavini,5,3344,feel nauseated,3458,"
rbixlaz"
rbihx:tih,sanlucasquiavini,5,3344,"get created, get founded",3457,"
rbixti"
rcah,sanlucasquiavini,5,3344,ring (of a bell),3455,"
rca"
rcaa’ah,sanlucasquiavini,5,3344,"1. get, take 2. marry (someone) 3. (used to expressed a recipient object)",3456,"
rca"
rcaa’ah bùunny,sanlucasquiavini,5,3344,get married,3454,"
rca buny"
rcaa’ah Dyooz,sanlucasquiavini,5,3344,God takes (someone): used to say (someone) dies,3453,"
rca Dyoz"
rcanzàa,sanlucasquiavini,5,3344,"1. stroll, wander around, walk along 2. get around",3452,"
rcanza"
rculohza’c,sanlucasquiavini,5,3344,take good care of,3451,"
rculozac"
"rcu’yàa’ah, rla’yàa’ah",sanlucasquiavini,5,3344,push,3450,"
rcuya, rlaya"
rinydyàu’ neh,sanlucasquiavini,5,3344,"you know what, guess what",3345,"
rindyau ne"
rbahb,sanlucasquiavini,6,3345,get itchy,3469,"
rbab"
rbààa’n,sanlucasquiavini,6,3345,steal,3468,"
rban"
rbàanyzìi’,sanlucasquiavini,6,3345,live in poverty,3467,"
rbanyzi"
rbee’eh fo’t,sanlucasquiavini,6,3345,take pictures,3466,"
rbe fot"
rbee’eh permi’sy loh,sanlucasquiavini,6,3345,ask permission from (someone) ,3465,"
rbe permisy lo"
rbèe’cy loh,sanlucasquiavini,6,3345,fight (a bull),3464,"
rbecy lo"
rbèe’lààa’z,sanlucasquiavini,6,3345,"abandon, leave behind, leave, quit",3463,"
rbelaz"
rbee’lùuzh,sanlucasquiavini,6,3345,stick out his tongue,3462,"
rbeluzh"
rbee’lùuzh loh,sanlucasquiavini,6,3345,stick out his tongue at (someone),3461,"
rbeluzh lo"
rbe’s,sanlucasquiavini,6,3345,left,3460,"
rbes"
rinndi’lààa’z,sanlucasquiavini,6,3345,believe,3346,"
rindilaz"
rahs,sanlucasquiavini,7,3346,1. chew 2. chew (something),3479,"
ras"
ra’ta’,sanlucasquiavini,7,3346,"1. everything 2. all, every",3478,"
rata"
ra’ta’ ra bùunny,sanlucasquiavini,7,3346,"everybody, all people",3477,"
rata ra buny"
ra’tih,sanlucasquiavini,7,3346,all of it,3476,"
rati"
raàa’ts,sanlucasquiavini,7,3346,1. get ripe (of fruit) 2. get yellow,3475,"
rats"
ra’uh,sanlucasquiavini,7,3346,1. eat 2. eat (something),3474,"
rau"
ra’uh gueht,sanlucasquiavini,7,3346,eat,3473,"
rau guet"
"ra’uhya’ah, ra’uhgya’ah",sanlucasquiavini,7,3346,bite,3472,"
rauya, raugya"
ra’ahz,sanlucasquiavini,7,3346,"bathe, take a bath",3471,"
raz"
ra’ahzh,sanlucasquiavini,7,3346,"get paid, get paid for",3470,"
razh"
rindee’eh,sanlucasquiavini,7,3346,go and take,3347,"
rinde"
ràann loh,sanlucasquiavini,8,3347,see (something),3489,"
ran lo"
